value,count
"1,299",9
721,9
"23,799",9
"1,067",9
531,9
"23,600",9
537,9
"22,799",9
"36,033",9
"4,357",9
"12,578",9
"16,157",9
"25,876",9
"17,100",9
"1,265",9
"8,250",9
534,9
"34,650",9
"2,780",9
"6,800",9
"37,204",9
"7,512",9
"22,931",9
"32,001",9
"10,651",9
619,9
"11,155",9
507,9
"1,997",9
720,9
"25,738",9
"33,630",9
"1,080",9
900,9
"26,855",9
"17,834",9
"21,483",9
891,9
"17,348",9
"17,819",9
"14,124",9
"19,933",9
"2,130",9
"18,405",9
"2,469",9
"1,119",9
"19,558",9
"26,233",9
"10,059",9
"15,802",9
"4,300",9
"11,224",9
"17,206",9
"20,420",9
"1,022",9
"1,109",9
"27,962",9
"35,733",9
692,9
"31,378",9
"22,600",9
"23,161",9
"2,781",9
"25,900",9
"60,200",9
"1,147",9
536,9
"24,750",9
894,9
"16,423",9
"21,600",9
"1,525",9
"17,755",9
"25,530",9
"9,865",9
"10,817",9
"13,436",9
601,9
"21,148",9
654,9
548,9
"1,476",9
"37,200",9
585,9
"2,723",9
"8,011",9
"3,785",9
"18,506",9
"8,050",9
"11,651",9
"29,446",9
"20,108",9
"1,784",9
"15,119",9
"33,950",9
"3,107",9
"25,927",9
"11,942",9
"2,052",9
"20,416",9
"1,010",9
549,9
"14,557",9
"17,914",9
"19,816",9
"13,066",9
"21,044",9
"23,016",9
"1,328",9
"21,233",9
814,9
"22,977",9
"26,100",9
"96,000",9
751,9
"12,208",9
"3,046",9
"15,726",9
"17,800",9
"15,348",9
"14,750",9
"34,667",9
"3,987",9
"16,892",9
"19,910",9
"5,214",9
"21,701",9
"20,554",9
"19,646",9
"5,400",9
"20,090",9
"13,789",9
"1,441",9
"26,451",9
"1,850",9
"15,001",9
"13,620",9
750,9
"14,700",9
"7,128",9
"27,738",9
523,9
"18,792",9
"22,459",9
"31,860",9
"15,386",9
"22,107",9
792,9
"12,677",9
"30,165",9
"2,413",9
"22,992",9
"13,787",9
"10,614",9
"2,100",9
"2,619",9
"19,750",9
"19,505",9
"16,900",9
"9,511",9
"31,234",9
"25,977",9
"21,702",9
"30,564",9
"7,105",9
"20,904",9
"18,004",9
"6,164",9
574,9
"4,429",9
"22,051",9
"16,238",9
"2,273",9
"22,670",9
"17,044",9
"29,515",9
"4,948",9
"13,744",9
"3,076",9
"8,070",9
"28,745",9
745,9
"9,400",9
"1,221",9
"6,516",9
"3,602",9
"16,360",9
"103,000",9
"8,785",9
"8,804",9
"21,215",9
"23,200",9
"2,615",9
"2,097",9
"21,084",9
"16,260",9
"31,200",9
"1,461",9
"25,840",9
538,9
"30,311",9
"23,848",9
"33,395",9
"14,600",9
"1,079",9
"16,920",9
"4,400",9
"25,920",9
"1,082",9
"9,650",9
"20,300",9
"10,885",9
"12,200",9
"2,135",9
"8,930",9
"2,900",9
"1,276",9
"4,439",9
767,9
"33,012",9
"3,116",9
"16,776",9
544,9
"2,082",9
"17,075",9
"17,558",9
"21,413",9
"17,490",9
"3,213",9
"15,926",9
"19,589",9
888,9
"7,900",9
"32,395",9
703,9
"1,937",9
"34,740",9
"30,750",9
"17,068",9
602,9
"1,437",9
"9,808",9
"7,723",9
716,9
"1,509",9
