value,count
"$110,245",4
"$100,145",4
"$57,412",4
"$41,785",4
"$54,470",4
"$50,729",4
"$62,029",4
"$42,560",4
"$63,289",4
"$19,452",4
"$29,589",4
"$54,649",4
"$48,605",4
"$66,406",4
"$37,897",4
"$53,146",4
"$53,459",4
"$32,971",4
"$49,445",4
"$33,296",4
"$48,785",4
"$35,715",4
"$15,260",4
"$53,427",4
"$80,620",4
"$37,688",4
"$39,632",4
"$35,303",4
"$44,911",4
"$8,799",4
"$7,977",4
"$20,550",4
"$18,697",4
"$78,580",4
"$71,780",4
"$103,900",4
"$19,433",4
"$26,448",4
"$54,032",4
"$53,693",4
"$59,005",4
"$76,060",4
"$48,074",4
"$49,721",4
"$21,485",4
"$32,952",4
"$53,054",4
"$24,806",4
"$91,025",4
"$28,371",4
"$20,688",4
"$34,965",4
"$33,992",4
"$83,120",4
"$41,031",4
"$25,749",4
"$39,385",4
"$52,187",4
"$37,292",4
"$41,588",4
"$93,600",4
"$24,594",4
"$54,145",4
"$43,949",4
"$42,891",4
"$9,770",4
"$76,485",4
"$32,478",4
"$68,985",4
"$28,986",4
"$41,510",4
"$38,227",4
"$78,890",4
"$32,889",4
"$37,651",4
"$20,295",4
"$47,814",4
"$57,798",4
"$67,095",4
"$111,690",4
"$19,373",4
"$17,431",4
"$46,802",4
"$53,287",4
"$18,630",4
"$16,050",4
"$26,465",4
"$111,400",4
"$84,370",4
"$53,694",4
"$17,570",4
"$56,469",4
"$22,062",4
"$50,045",4
"$80,315",4
"$24,794",4
"$52,631",4
"$86,375",4
"$69,175",4
"$45,449",4
"$70,180",4
"$56,118",4
"$29,471",4
"$67,370",4
"$37,325",4
"$42,707",4
"$52,894",4
"$101,380",4
"$50,289",4
"$52,589",4
"$73,470",4
"$37,417",4
"$57,924",4
"$45,120",4
"$64,241",4
"$49,476",4
"$83,665",4
"$79,205",4
"$9,745",4
"$57,205",4
"$21,412",4
"$40,655",4
"$21,966",4
"$25,845",4
"$50,299",4
"$60,294",4
"$53,077",4
"$70,830",4
"$25,170",4
"$11,188",4
"$73,320",4
"$70,725",4
"$34,575",4
"$54,247",4
"$17,911",4
"$38,711",4
"$66,255",4
"$56,839",4
"$20,640",4
"$15,691",4
"$103,380",4
"$51,463",4
"$54,106",4
"$53,249",4
"$56,964",4
$850,4
"$21,477",4
"$56,220",4
"$10,475",4
"$17,764",4
"$64,695",4
"$31,260",4
"$95,135",4
"$53,281",4
"$34,760",4
"$36,494",4
"$74,975",4
"$51,139",4
"$82,170",4
"$48,020",4
"$58,810",4
"$44,199",4
"$47,996",4
"$36,375",4
"$25,620",4
"$31,417",4
"$52,498",4
"$55,351",4
"$47,830",4
"$71,705",4
"$35,735",4
"$22,440",4
"$49,163",4
"$53,065",4
"$29,789",4
"$134,440",4
"$19,728",4
"$72,915",4
"$39,110",4
"$39,986",4
"$52,191",4
"$31,796",4
"$79,810",4
"$37,555",4
"$50,036",4
"$21,792",4
"$45,355",4
"$73,150",4
"$58,951",4
"$18,357",4
"$18,890",4
"$17,595",4
"$37,285",4
"$37,118",4
"$39,544",4
"$36,791",4
"$54,399",4
"$59,986",4
"$51,599",4
"$36,274",4
"$52,183",4
"$3,150",4
"$85,430",4
"$56,715",4
"$17,775",4
"$66,435",4
"$58,215",4
"$30,937",4
"$32,015",4
"$69,015",4
"$41,493",4
"$71,385",4
"$74,985",4
"$12,199",4
"$70,670",4
"$53,241",4
"$40,042",4
"$34,257",4
"$33,849",4
"$25,983",4
"$47,514",4
"$37,754",4
"$29,525",4
"$69,770",4
"$40,911",4
"$63,255",4
"$52,337",4
"$88,224",4
"$46,875",4
"$27,792",4
"$76,945",4
"$86,365",4
"$50,686",4
"$47,620",4
"$36,979",4
"$54,371",4
"$49,959",4
"$16,877",4
"$49,609",4
"$62,317",4
"$134,000",4
"$25,862",4
"$49,454",4
"$93,650",4
"$42,681",4
"$17,808",4
"$47,498",4
"$26,685",4
"$46,099",4
"$26,713",4
"$11,675",4
"$50,524",4
"$60,062",4
"$85,225",4
"$54,599",4
"$79,985",4
"$79,265",4
"$12,050",4
"$43,405",4
"$77,645",4
"$47,184",4
"$98,285",4
"$2,310",4
"$32,274",4
"$45,488",4
"$38,089",4
"$115,700",4
"$45,025",4
"$22,956",4
"$102,300",4
"$44,329",4
"$78,485",4
"$64,545",4
"$57,890",4
"$25,892",4
"$63,625",4
"$64,550",4
"$31,924",4
"$53,248",4
"$64,647",4
"$141,690",4
"$34,669",4
"$92,795",4
"$46,464",4
"$43,447",4
"$105,850",4
"$108,190",4
"$23,901",4
"$3,350",4
"$33,951",4
"$40,572",4
"$41,809",4
"$60,736",4
"$71,280",4
"$26,298",4
"$52,254",4
"$82,385",4
"$53,715",4
"$54,846",4
"$57,855",4
"$17,315",4
"$39,471",4
"$68,435",4
"$59,234",4
"$28,275",4
"$53,788",4
"$47,124",4
"$43,943",4
"$45,389",4
"$82,175",4
"$74,180",4
"$50,088",4
"$101,335",4
"$28,165",4
"$25,390",4
"$41,472",4
"$50,233",4
"$16,890",4
"$41,877",4
"$19,425",4
"$53,506",4
"$52,569",4
"$8,949",4
"$28,840",4
"$56,668",4
"$20,931",4
"$51,459",4
"$125,440",4
"$62,885",4
"$45,374",4
"$53,210",4
"$6,150",4
"$52,082",4
"$28,743",4
"$46,427",4
"$39,185",4
"$23,449",4
"$19,811",4
"$36,563",4
"$66,305",4
"$48,209",4
"$29,915",4
"$55,079",4
"$30,399",4
"$31,410",4
"$31,752",4
"$51,956",4
"$36,757",4
"$33,198",4
"$57,968",4
"$26,715",4
"$70,821",4
"$50,931",4
"$56,244",4
"$68,450",4
"$40,417",4
"$45,705",4
"$40,027",4
"$36,238",4
"$42,784",4
"$24,789",4
"$17,649",4
"$28,555",4
"$89,184",4
"$20,240",4
"$76,080",4
"$53,905",4
"$56,858",4
"$68,395",4
"$60,822",4
"$66,725",4
"$35,981",4
"$107,400",4
"$37,569",4
"$13,812",4
"$69,335",4
"$15,885",4
"$37,487",4
"$124,990",4
"$68,465",4
"$56,941",4
"$48,709",4
"$125,630",4
"$35,292",4
"$44,845",4
"$51,768",4
"$47,696",4
"$27,962",4
"$35,820",4
"$30,244",4
"$45,431",4
"$13,987",4
"$65,580",4
"$45,438",4
"$26,535",4
"$33,823",4
"$24,773",4
"$43,335",4
"$47,755",4
"$45,345",4
"$17,675",4
"$83,045",4
"$43,145",4
"$37,652",4
"$87,095",4
"$51,436",4
"$35,011",4
"$23,699",4
"$92,980",4
"$45,189",4
"$42,623",4
"$38,631",4
"$53,575",4
"$53,048",4
"$81,980",4
"$43,533",4
"$78,570",4
"$40,556",4
"$49,943",4
"$51,644",4
"$15,986",4
"$43,925",4
"$50,611",4
"$38,664",4
"$42,439",4
"$9,497",4
"$39,079",4
"$58,153",4
"$53,787",4
"$51,942",4
"$19,399",4
"$42,015",4
"$50,871",4
"$48,881",4
"$35,759",4
"$35,231",4
"$12,789",4
"$29,213",4
"$56,956",4
"$78,904",4
"$57,879",4
"$16,697",4
"$36,230",4
"$38,388",4
"$67,499",4
"$33,810",4
"$18,937",4
"$36,902",4
"$64,004",4
"$13,922",4
"$74,085",4
"$51,672",4
"$55,685",4
"$47,986",4
"$76,730",4
"$56,543",4
"$89,885",4
"$36,690",4
"$15,475",4
"$60,760",4
"$34,937",4
"$69,785",4
"$82,720",4
"$49,071",4
"$99,695",4
"$75,670",4
"$29,340",4
"$33,487",4
"$69,479",4
"$37,140",4
"$44,723",4
"$64,835",4
"$33,712",4
"$41,410",4
"$47,235",4
"$37,350",4
"$46,782",4
"$65,055",4
"$34,111",4
"$48,379",4
"$46,872",4
"$20,393",4
"$50,529",4
"$48,256",4
"$41,487",4
"$37,573",4
"$109,550",4
"$40,365",4
"$32,921",4
"$6,795",4
"$47,797",4
"$33,897",4
"$35,930",4
"$36,445",4
"$57,864",4
"$51,341",4
"$46,497",4
"$32,399",4
"$37,078",4
"$21,077",4
"$101,940",4
"$21,213",4
"$16,344",4
"$18,856",4
"$55,378",4
"$14,281",4
"$34,845",4
"$70,365",4
"$48,764",4
"$71,920",4
"$40,599",4
"$10,698",4
"$59,572",4
"$20,699",4
"$44,610",4
"$33,588",4
"$38,459",4
"$42,705",4
"$55,594",4
"$52,866",4
"$13,388",4
"$84,455",4
"$66,085",4
"$24,920",4
"$152,200",4
"$28,299",4
"$41,605",4
"$48,333",4
"$34,732",4
"$33,160",4
"$56,249",4
"$52,735",4
"$33,584",4
"$54,605",4
"$33,570",4
"$50,473",4
"$117,380",4
"$10,295",4
"$41,779",4
"$47,111",4
"$35,273",4
"$48,215",4
"$84,495",4
"$12,610",4
"$54,879",4
"$26,920",4
"$97,845",4
"$50,444",4
"$34,879",4
"$105,335",4
"$34,992",4
"$37,938",4
"$35,097",4
"$56,445",4
"$83,430",4
"$22,421",4
"$103,525",4
"$66,510",4
"$29,246",4
"$77,290",4
"$13,973",4
"$26,885",4
"$69,825",4
"$36,412",4
"$64,455",4
"$36,797",4
"$50,261",4
"$46,714",4
"$83,240",4
"$51,031",4
"$36,439",4
"$46,966",4
"$42,237",4
"$68,645",4
"$66,620",4
"$35,319",4
"$60,890",4
"$29,771",4
"$46,994",4
"$57,501",4
"$35,910",4
"$9,788",4
"$48,944",4
"$32,577",4
"$41,491",4
"$106,650",4
"$44,954",4
"$37,205",4
"$74,725",4
"$39,755",4
"$38,929",4
"$42,253",4
"$28,153",4
"$51,978",4
"$50,007",4
"$73,970",4
"$20,440",4
"$39,710",4
"$41,009",4
"$38,971",4
"$41,488",4
"$22,175",4
"$52,479",4
"$33,651",4
"$27,870",4
"$30,958",4
"$98,175",4
"$87,075",4
"$52,432",4
"$48,058",4
"$28,874",4
"$41,035",4
"$31,530",4
"$56,335",4
"$21,986",4
"$41,282",4
"$53,561",4
"$54,614",4
"$30,777",4
"$83,035",4
"$52,251",4
"$92,369",4
"$51,794",4
"$13,487",4
"$41,214",4
"$39,238",4
"$11,456",4
"$31,581",4
"$36,605",4
"$49,059",4
"$51,582",4
"$55,133",4
"$53,689",4
"$52,411",4
"$34,747",4
"$74,620",4
"$54,926",4
"$30,050",4
"$27,010",4
"$56,788",4
"$59,075",4
"$61,371",4
"$37,328",4
"$34,285",4
"$99,150",4
"$26,660",4
"$47,267",4
"$42,835",4
"$64,584",4
"$43,074",4
"$65,830",4
"$32,948",4
"$54,126",4
"$8,050",4
"$45,983",4
"$35,749",4
"$72,370",4
"$28,691",4
"$23,315",4
"$62,865",4
"$91,590",4
"$39,488",4
"$95,445",4
"$36,561",4
"$46,536",4
"$66,920",4
"$13,410",4
"$40,821",4
"$42,058",4
"$48,416",4
"$57,923",4
"$30,559",4
"$44,745",4
"$49,648",4
"$8,475",4
"$15,364",4
"$48,109",4
"$67,485",4
"$58,698",4
"$38,668",4
"$83,795",4
"$49,335",4
"$49,299",4
"$23,875",4
"$84,245",4
"$65,645",4
"$56,797",4
"$5,977",4
"$24,440",4
"$49,135",4
"$61,631",4
"$85,999",4
"$12,551",4
"$38,976",4
"$60,670",4
"$49,131",4
"$18,410",4
"$33,926",4
"$110,150",4
"$30,940",4
"$33,050",4
"$46,017",4
"$11,974",4
"$22,487",4
"$49,298",4
"$34,625",4
"$61,735",4
"$141,700",4
"$36,270",4
"$82,345",4
"$22,204",4
"$8,987",4
"$39,518",4
"$54,497",4
"$44,176",4
"$56,265",4
"$39,137",4
"$55,915",4
"$94,735",4
"$62,973",4
"$20,312",4
"$78,620",4
"$46,285",4
"$50,788",4
"$81,990",4
"$45,162",4
"$39,579",4
"$13,595",4
"$22,325",4
"$49,498",4
"$70,475",4
"$79,090",4
"$57,319",4
"$45,758",4
"$57,780",4
"$47,414",4
"$37,269",4
"$19,976",4
"$86,325",4
"$50,055",4
"$33,432",4
"$43,798",4
"$84,220",4
"$47,713",4
"$66,624",4
"$40,570",4
"$52,755",4
"$35,797",4
"$59,199",4
"$43,987",4
"$47,437",4
"$31,468",4
"$12,375",4
"$49,912",4
"$55,955",4
"$33,199",4
"$13,571",4
"$62,831",4
"$33,430",4
"$39,094",4
"$34,130",4
"$15,489",4
"$30,864",4
"$16,291",4
"$63,675",4
"$46,145",4
"$16,595",4
"$53,859",4
"$51,458",4
"$46,225",4
"$30,488",4
"$51,907",4
"$15,587",4
"$40,108",4
"$110,840",4
"$42,418",4
"$38,588",4
"$36,299",4
"$33,933",4
"$73,510",4
"$40,565",4
"$23,788",4
"$75,615",4
"$28,659",4
"$34,126",4
"$37,883",4
"$57,165",4
"$33,770",4
"$47,151",4
"$36,777",4
"$37,477",4
"$20,877",4
"$44,903",4
"$53,849",4
"$40,769",4
"$31,360",4
"$35,265",4
"$29,391",4
"$10,290",4
"$52,176",4
"$36,387",4
"$47,370",4
"$57,105",4
"$64,830",4
"$35,396",4
"$33,019",4
"$63,515",4
"$48,754",4
"$41,403",4
"$20,290",4
"$27,616",4
"$34,449",4
"$59,930",4
"$53,688",4
"$20,690",4
"$80,540",4
"$31,136",4
"$57,280",4
"$53,768",4
"$53,149",4
"$11,245",4
"$74,735",4
"$81,510",4
"$74,930",4
"$65,670",4
"$88,545",4
"$28,687",4
"$23,957",4
"$31,845",4
"$76,610",4
"$51,969",4
"$78,781",4
"$48,591",4
"$67,470",4
"$49,193",4
"$57,989",4
"$27,940",4
"$34,582",4
"$50,015",4
"$25,650",4
"$30,739",4
"$63,085",4
"$55,599",4
"$91,805",4
"$56,264",4
"$54,230",4
"$56,635",4
"$46,883",4
"$35,645",4
"$80,040",4
"$44,481",4
"$34,921",4
"$70,785",4
"$43,593",4
"$44,698",4
"$39,777",4
"$61,570",4
"$34,973",4
"$87,495",4
"$33,299",4
"$31,075",4
"$16,387",4
"$27,389",4
"$45,545",4
"$44,607",4
"$67,025",4
"$43,498",4
"$47,965",4
"$98,845",4
"$43,320",4
"$38,884",4
"$40,145",4
"$39,376",4
"$23,432",4
"$95,045",4
"$66,105",4
"$41,869",4
"$41,076",4
"$67,213",4
"$123,690",4
"$26,883",4
"$57,921",4
"$43,018",4
"$37,519",4
"$17,867",4
"$29,729",4
"$17,395",4
"$6,490",4
"$63,180",4
"$43,398",4
"$53,853",4
"$41,933",4
"$91,735",4
"$52,297",4
"$98,545",4
"$11,775",4
"$16,555",4
$675,4
"$44,505",4
"$35,082",4
"$94,040",4
"$31,223",4
"$33,744",4
"$79,435",4
"$9,591",4
"$51,705",4
"$41,468",4
"$23,380",4
"$47,222",4
"$43,375",4
"$10,494",4
"$24,978",4
"$59,651",4
"$14,937",4
"$56,993",4
"$60,488",4
"$41,870",4
"$52,125",4
"$62,325",4
"$58,235",4
"$129,995",4
"$56,905",4
"$10,695",4
"$33,195",4
"$45,699",4
"$75,405",4
"$51,175",4
"$157,790",4
"$42,377",4
"$37,925",4
"$107,995",4
"$80,930",4
"$53,755",4
"$69,810",4
"$49,029",4
"$42,564",4
"$42,841",4
"$42,996",4
"$130,190",4
"$26,694",4
"$71,655",4
"$79,185",4
"$59,799",4
"$48,005",4
"$34,788",4
"$57,399",4
"$40,443",4
"$39,292",4
"$16,589",4
"$93,195",4
"$87,280",4
"$38,401",4
"$36,029",4
"$38,019",4
"$56,409",4
"$16,550",4
"$23,932",4
"$46,392",4
"$29,360",4
"$49,705",4
"$43,926",4
"$11,866",4
"$34,798",4
"$47,058",4
"$74,570",4
"$35,654",4
"$26,449",4
"$81,035",4
"$32,385",4
"$27,854",4
"$20,425",4
"$70,015",4
"$40,160",4
"$28,370",4
"$65,988",4
"$38,277",4
"$42,241",4
"$19,775",4
"$53,828",4
"$51,737",4
"$69,160",4
"$39,315",4
"$74,175",4
"$19,640",4
"$50,837",4
"$88,085",4
"$129,200",4
"$62,595",4
"$33,861",4
"$16,199",4
"$23,794",4
"$44,813",4
"$39,730",4
"$46,291",4
"$50,275",4
"$44,834",4
"$35,240",4
"$38,382",4
"$40,415",4
"$48,863",4
"$23,623",4
"$45,768",4
"$42,035",4
"$14,447",4
"$24,391",4
"$39,362",4
"$39,958",4
"$39,840",4
"$83,945",4
"$82,725",4
"$39,419",4
"$52,873",4
"$33,878",4
"$69,510",4
"$39,043",4
"$7,050",4
"$12,090",4
"$50,635",4
"$34,451",4
"$68,413",4
"$43,534",4
"$37,320",4
"$30,190",4
"$48,871",4
"$39,711",4
"$48,233",4
"$37,826",4
"$15,699",4
"$43,299",4
"$41,406",4
"$86,040",4
"$53,882",4
"$46,112",4
"$10,858",4
"$42,025",4
"$43,811",4
"$72,730",4
"$49,963",4
"$78,448",4
"$49,253",4
"$64,375",4
"$170,000",4
"$3,475",4
"$37,934",4
"$46,140",4
"$34,904",4
"$53,185",4
"$69,920",4
"$71,975",4
"$35,475",4
"$37,440",4
"$49,398",4
"$27,811",4
"$31,275",4
"$37,687",4
"$40,854",4
"$32,289",4
"$32,140",4
"$45,766",4
"$36,779",4
"$22,849",4
"$18,895",4
"$51,936",4
"$37,388",4
"$51,963",4
"$69,624",4
"$23,411",4
"$84,740",4
"$29,199",4
"$52,439",4
"$68,335",4
"$38,340",4
"$30,971",4
"$56,136",4
"$65,010",4
"$37,874",4
"$38,845",4
"$40,962",4
"$67,685",4
"$64,305",4
"$37,383",4
"$52,877",4
"$74,974",4
"$39,239",4
"$37,322",4
"$37,735",4
"$14,773",4
"$42,855",4
"$5,890",4
"$78,405",4
"$33,597",4
"$40,418",4
"$29,470",4
"$27,705",4
"$45,986",4
"$80,650",4
"$55,140",4
"$49,939",4
"$73,014",4
"$88,150",4
"$13,575",4
"$29,912",4
"$38,898",4
"$124,790",4
"$74,770",4
"$42,723",4
"$73,680",4
"$76,695",4
"$52,384",4
"$49,444",4
"$52,055",4
"$95,735",4
"$28,675",4
"$43,541",4
"$79,960",4
"$81,020",4
"$32,544",4
"$32,620",4
"$41,815",4
"$36,083",4
"$24,711",4
"$80,780",4
"$18,595",4
"$73,565",4
"$46,694",4
"$97,775",4
"$103,335",4
"$53,944",4
"$66,810",4
"$53,898",4
"$51,170",4
"$44,620",4
"$48,115",4
"$44,189",4
"$61,235",4
"$60,903",4
"$74,375",4
"$49,196",4
"$12,497",4
"$30,014",4
"$102,550",4
"$58,555",4
"$151,190",4
"$65,789",4
"$52,475",4
"$41,148",4
"$60,926",4
"$35,562",4
"$24,295",4
"$22,291",4
"$38,930",4
"$56,296",4
"$18,240",4
"$68,930",4
"$108,690",4
"$45,626",4
"$58,793",4
"$27,270",4
"$43,466",4
"$39,886",4
"$34,707",4
"$25,985",4
"$26,833",4
"$54,228",4
"$24,922",4
"$62,645",4
"$61,710",4
"$78,245",4
"$88,264",4
"$45,199",4
"$51,207",4
"$33,048",4
"$50,154",4
"$60,395",4
"$47,241",4
"$78,020",4
"$29,073",4
"$34,355",4
"$41,137",4
"$28,962",4
"$92,945",4
"$137,000",4
"$99,860",4
"$23,970",4
"$52,831",4
"$46,907",4
"$113,900",4
"$84,070",4
"$76,405",4
"$43,084",4
"$11,460",4
"$21,489",4
"$105,650",4
"$33,188",4
"$22,591",4
"$41,064",4
"$55,357",4
"$36,571",4
"$52,253",4
"$26,970",4
"$43,805",4
"$72,965",4
"$113,850",4
"$14,979",4
"$47,397",4
"$50,294",4
"$111,650",4
"$76,270",4
"$38,602",4
"$34,155",4
"$54,379",4
"$40,015",4
"$35,286",4
"$16,878",4
"$31,679",4
"$85,325",4
"$39,304",4
"$77,991",4
"$42,441",4
"$59,960",4
"$54,477",4
"$14,931",4
"$47,744",4
"$36,189",4
"$33,009",4
"$42,297",4
"$79,350",4
"$33,369",4
"$41,246",4
"$139,000",4
"$71,405",4
"$41,348",4
"$41,727",4
"$50,685",4
"$38,455",4
"$23,195",4
"$36,707",4
"$43,245",4
"$33,948",4
"$21,985",4
"$85,085",4
"$40,589",4
"$44,220",4
"$37,046",4
"$68,825",4
"$23,312",4
"$29,195",4
"$35,183",4
"$40,515",4
"$44,026",4
"$46,986",4
"$29,445",4
"$44,943",4
"$23,910",4
"$40,423",4
"$45,187",4
"$36,345",4
"$80,775",4
"$55,993",4
"$67,560",4
"$51,005",4
"$40,545",4
"$114,600",4
"$9,590",4
"$84,295",4
"$87,325",4
"$34,630",4
"$48,315",4
"$51,878",4
"$109,415",4
"$42,936",4
"$23,893",4
"$13,095",4
"$50,305",4
"$42,101",4
"$38,727",4
"$36,073",4
"$48,978",4
"$67,218",4
"$26,791",4
"$47,135",4
"$51,954",4
"$13,138",4
"$36,273",4
"$35,804",4
"$80,760",4
"$52,343",4
"$43,865",4
"$53,115",4
"$48,798",4
"$56,782",4
"$34,464",4
"$108,385",4
"$60,145",4
"$27,460",4
"$74,335",4
"$29,618",4
"$30,480",4
"$36,934",4
"$53,176",4
"$34,903",4
"$116,900",4
"$24,897",4
"$35,410",4
"$44,264",4
"$38,318",4
"$24,675",4
"$26,986",4
"$53,184",4
"$43,636",4
"$20,798",4
"$47,434",4
"$24,803",4
"$12,598",4
"$125,250",4
"$61,635",4
"$28,612",4
"$64,458",4
"$46,993",4
"$34,986",4
"$42,765",4
"$76,845",4
"$50,949",4
"$35,309",4
"$73,340",4
"$63,677",4
"$39,164",4
"$71,255",4
"$15,771",4
"$22,952",4
"$87,775",4
"$41,414",4
"$47,389",4
"$36,505",4
"$65,865",4
"$69,640",4
"$43,536",4
"$72,420",4
"$43,296",4
"$57,770",4
"$38,781",4
"$41,237",4
"$50,605",4
"$52,506",4
"$135,190",4
"$42,332",4
"$51,712",4
"$93,795",4
"$55,994",4
"$11,395",4
"$39,807",4
"$32,102",4
"$34,010",4
"$54,722",4
"$36,736",4
"$32,791",4
"$28,220",4
"$29,392",4
"$56,055",4
"$69,675",4
"$82,560",4
"$85,985",4
"$40,640",4
"$12,074",4
"$34,439",4
"$53,173",4
"$9,795",4
"$39,549",4
"$110,800",4
"$53,955",4
"$56,364",4
"$42,309",4
"$29,820",4
"$36,198",4
"$56,360",4
"$44,183",4
"$56,097",4
"$40,384",4
"$89,505",4
"$59,825",4
"$45,883",4
"$24,972",4
"$14,180",4
"$50,755",4
"$51,532",4
"$25,097",4
"$63,965",4
"$47,125",4
"$44,920",4
"$53,286",4
"$72,060",4
"$22,638",4
"$86,180",4
"$28,059",4
"$31,110",4
"$38,808",4
"$44,699",4
"$33,155",4
"$27,910",4
"$11,635",4
"$41,177",4
"$9,871",4
"$69,012",4
"$20,350",4
"$83,535",4
"$42,875",4
"$38,138",4
"$18,885",4
"$38,268",4
"$27,825",4
"$31,943",4
"$34,012",4
"$43,665",4
"$47,905",4
"$49,043",4
"$22,898",4
"$68,170",4
"$20,975",4
"$50,398",4
"$42,173",4
"$127,440",4
"$22,960",4
"$16,223",4
"$29,725",4
"$13,420",4
"$80,090",4
"$50,696",4
"$35,012",4
"$45,649",4
"$10,771",4
"$82,340",4
"$41,355",4
"$68,975",4
"$51,549",4
"$16,641",4
"$25,877",4
"$27,594",4
"$33,285",4
"$45,870",4
"$60,188",4
"$59,858",4
"$51,755",4
"$50,573",4
"$25,298",4
"$37,498",4
"$108,085",4
"$63,833",4
"$54,242",4
"$58,655",4
"$32,412",4
"$60,871",4
"$37,402",4
"$33,192",4
"$26,955",4
"$45,901",4
"$46,510",4
"$25,735",4
"$36,539",4
"$17,185",4
"$49,522",4
"$51,884",4
"$21,825",4
"$89,997",4
"$51,365",4
"$62,093",4
"$66,460",4
"$52,719",4
"$41,465",4
"$58,688",4
"$44,548",4
"$122,790",4
"$92,950",4
"$28,447",4
"$39,815",4
"$61,605",4
"$62,525",4
"$37,213",4
"$84,595",4
"$43,569",4
"$38,882",4
"$29,791",4
"$43,315",4
"$34,240",4
"$38,897",4
"$54,779",4
"$60,067",4
"$76,583",4
"$46,599",4
"$65,835",4
"$9,299",4
"$53,987",4
"$57,153",4
"$64,598",4
"$42,093",4
"$31,597",4
"$35,386",4
"$17,222",4
"$68,060",4
"$33,697",4
"$60,415",4
"$17,550",4
"$43,365",4
"$40,548",4
"$81,080",4
"$27,959",4
"$40,699",4
"$72,110",4
"$34,552",4
"$12,966",4
"$78,265",4
"$15,399",4
"$22,599",4
"$27,118",4
"$70,275",4
"$29,742",4
"$54,079",4
"$50,565",4
"$24,893",4
"$52,953",4
"$40,255",4
"$18,911",4
"$52,748",4
"$82,370",4
"$15,946",4
"$45,725",4
"$38,539",4
"$87,610",4
"$28,963",4
"$61,830",4
"$24,540",4
"$50,927",4
"$57,005",4
"$44,179",4
"$63,270",4
"$23,985",4
"$29,045",4
"$10,675",4
"$81,485",4
"$41,281",4
"$57,096",4
"$29,993",4
"$55,225",4
"$60,685",4
"$49,014",4
"$53,666",4
"$41,239",4
"$49,921",4
"$37,729",4
"$9,975",4
"$50,908",4
"$75,320",4
"$38,548",4
"$52,331",4
"$116,650",4
"$41,337",4
"$72,640",4
"$54,884",4
"$21,401",4
"$69,199",4
"$95,750",4
"$46,984",4
"$57,424",4
"$43,475",4
"$56,621",4
"$139,690",4
"$38,766",4
"$57,333",4
"$18,905",4
"$21,288",4
"$59,909",4
"$78,470",4
"$35,348",4
"$60,175",4
"$48,439",4
"$54,488",4
"$57,384",4
"$16,493",4
"$19,899",4
"$35,212",4
"$32,898",4
"$48,823",4
"$28,733",4
"$76,991",4
"$72,920",4
"$112,690",4
"$45,723",4
"$17,748",4
"$120,550",4
"$70,485",4
"$10,777",4
"$75,810",4
"$58,672",4
"$44,947",4
"$29,574",4
"$82,970",4
"$45,065",4
"$35,434",4
"$27,290",4
"$17,837",4
"$17,487",4
"$48,612",4
"$150,000",4
"$37,414",4
"$11,110",4
"$80,225",4
"$49,358",4
"$36,670",4
"$58,645",4
"$38,905",4
"$25,925",4
"$48,571",4
"$82,325",4
"$52,015",4
"$8,288",4
"$52,075",4
"$58,881",4
"$21,383",4
"$14,755",4
"$12,960",4
"$34,348",4
"$27,249",4
"$43,845",4
"$37,773",4
"$13,451",4
"$57,916",4
"$20,373",4
"$33,137",4
"$45,375",4
"$32,789",4
"$74,655",4
"$54,165",4
"$6,945",4
"$79,195",4
"$84,275",4
"$27,328",4
"$57,705",4
"$43,038",4
"$26,821",4
"$19,494",4
"$50,131",4
"$37,812",4
"$14,619",4
"$73,975",4
"$4,880",4
"$27,497",4
"$29,395",4
"$54,562",4
"$45,519",4
"$34,090",4
"$42,773",4
"$89,777",4
"$90,850",4
"$47,255",4
"$98,495",4
"$21,080",4
"$98,997",4
"$84,590",4
"$63,550",4
"$44,624",4
"$21,520",4
"$44,385",4
"$76,140",4
"$38,914",4
"$40,849",4
"$48,598",4
"$40,759",4
"$57,155",4
"$42,575",4
"$82,777",4
"$44,520",4
"$119,290",4
"$44,835",4
"$29,176",4
"$30,325",4
"$11,525",4
"$51,335",4
"$40,388",4
"$22,893",4
"$42,245",4
"$32,536",4
"$82,670",4
"$14,891",4
"$55,260",4
"$78,955",4
"$56,406",4
"$95,435",4
"$19,483",4
"$46,030",4
"$57,660",4
"$47,773",4
"$37,684",4
"$3,450",4
"$30,786",4
"$36,475",4
"$63,497",4
"$40,963",4
"$39,996",4
"$43,872",4
"$28,940",4
"$47,676",4
"$66,465",4
"$47,554",4
"$51,393",4
"$24,661",4
"$65,705",4
"$25,110",4
"$21,407",4
"$37,944",4
"$70,695",4
"$44,291",4
"$61,040",4
"$70,705",4
"$98,490",4
"$48,751",4
"$76,998",4
"$42,669",4
"$48,746",4
"$55,768",4
"$47,765",4
"$76,925",4
"$98,715",4
"$75,635",4
"$100,595",4
"$111,380",4
"$28,265",4
"$10,281",4
"$18,899",4
"$27,392",4
"$51,747",4
"$53,124",4
"$46,543",4
"$47,075",4
"$33,081",4
"$25,951",4
"$19,194",4
"$56,175",4
"$42,869",4
"$18,770",4
"$74,255",4
"$55,911",4
"$78,540",4
"$72,095",4
"$29,316",4
"$35,487",4
"$49,594",4
"$78,880",4
"$36,735",4
"$41,087",4
"$12,695",4
"$84,980",4
